-1.4179515838623047,-1.6798723936080933,-174.79530498463822
-1.41782546043396,-1.679677128791809,-174.98554926628964
-1.4178473949432373,-1.679699182510376,-174.99553362807472
-1.4178366661071777,-1.6796836853027344,-174.9857841203061
-1.4178284406661987,-1.6796962022781372,-174.98169385415198
-1.4178298711776733,-1.6796857118606567,-174.98482929875212
-1.417940616607666,-1.6796214580535889,-174.9234785347945
-1.4179580211639404,-1.6798663139343262,-174.80236266171516
-1.417819619178772,-1.6796847581863403,-174.99301882434864
-1.4178251028060913,-1.6796786785125732,-174.98115972658655
-1.417959213256836,-1.6798765659332275,-174.80796295213918
-1.4179596900939941,-1.6798603534698486,-174.79848982721802
-1.4178266525268555,-1.6797033548355103,-174.98195005040424
-1.4179328680038452,-1.6798787117004395,-174.78793498124762
-1.4178276062011719,-1.6796928644180298,-174.9827176684562
-1.4179551601409912,-1.6798741817474365,-174.80298613212628
-1.4179412126541138,-1.6798748970031738,-174.79257408089381
-1.4179495573043823,-1.6798605918884277,-174.79202620004398
-1.4179346561431885,-1.679874062538147,-174.79087273358914
-1.417945384979248,-1.6796314716339111,-174.91847211349148
-1.4179316759109497,-1.679636836051941,-174.93084599451805
-1.4179351329803467,-1.679878830909729,-174.79626080781475
-1.4179354906082153,-1.6798642873764038,-174.79855240010204
-1.4178335666656494,-1.6796824932098389,-174.99065451718243
-1.4178389310836792,-1.6796883344650269,-174.9883142525493
-1.4178436994552612,-1.679693341255188,-174.99600311497068
-1.4179490804672241,-1.6798720359802246,-174.78204774658082
-1.4179489612579346,-1.6798659563064575,-174.7978303222544
-1.4179432392120361,-1.679626226425171,-174.9140864687207
-1.417940616607666,-1.6798794269561768,-174.7920976965817
-1.417822003364563,-1.679672122001648,-174.97930932921554
-1.4178260564804077,-1.6796890497207642,-174.98194262978726
-1.4178107976913452,-1.6796784400939941,-174.98353782404172
-1.417941927909851,-1.679868459701538,-174.78877932344773
-1.4178154468536377,-1.6796903610229492,-174.97927923200513
-1.4179270267486572,-1.6798754930496216,-174.7948347450686
-1.4178398847579956,-1.6796776056289673,-174.98847526101628
-1.4179356098175049,-1.6798803806304932,-174.79420385759937
-1.4179481267929077,-1.6798696517944336,-174.8031915332644
-1.417970895767212,-1.6798696517944336,-174.8022659091417
-1.417951226234436,-1.6798847913742065,-174.80734901149248
-1.4178509712219238,-1.6796908378601074,-174.9924629786171
-1.4178425073623657,-1.6796875,-174.98863034534992
-1.4178242683410645,-1.6796917915344238,-174.98658879916528
-1.4179539680480957,-1.6798765659332275,-174.79185076398153
-1.4178223609924316,-1.6796820163726807,-174.98349301032954
-1.417936086654663,-1.6798642873764038,-174.78762525431262
-1.4178410768508911,-1.6796867847442627,-174.9868539685396
-1.4178216457366943,-1.6797075271606445,-174.98370092283488
-1.4179377555847168,-1.679863452911377,-174.78931937383817
-1.4178307056427002,-1.6796871423721313,-174.98498278555553
-1.4179279804229736,-1.6798832416534424,-174.7951918211253
-1.4178364276885986,-1.6796953678131104,-174.99009713669562
-1.4178380966186523,-1.679673194885254,-174.99318361793073
-1.4178189039230347,-1.6797000169754028,-174.98151148848626
-1.417942762374878,-1.6798555850982666,-174.7982674599292
-1.4179319143295288,-1.6798768043518066,-174.79120083151244
-1.4178355932235718,-1.679685115814209,-174.98918822270483
-1.417945146560669,-1.6796172857284546,-174.9209801334077
-1.4178204536437988,-1.6797034740447998,-174.98443994007175
-1.4178285598754883,-1.6796791553497314,-174.98878212868638
-1.4178217649459839,-1.6796900033950806,-174.98809463356173
-1.417822003364563,-1.6796977519989014,-174.98167306572986
-1.4178247451782227,-1.6796729564666748,-174.9899119126216
-1.4179350137710571,-1.6798570156097412,-174.78993659447042
-1.4178247451782227,-1.6796921491622925,-174.99324622588827
-1.417837381362915,-1.6796870231628418,-174.99292215922821
-1.417952299118042,-1.679632544517517,-174.92908673452686
-1.417842149734497,-1.6796952486038208,-175.00020296227473
-1.4178216457366943,-1.679680347442627,-174.98824025377735
-1.4179450273513794,-1.6798813343048096,-174.79829134628525
-1.4179548025131226,-1.679876685142517,-174.79934117913066
-1.417543649673462,-1.6789487600326538,-175.3335887401993
-1.417543649673462,-1.6789487600326538,-175.3335887401993
-1.417543649673462,-1.6789487600326538,-175.3335887401993
-1.417543649673462,-1.6789487600326538,-175.3335887401993
